OBJECTID,Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Estimated Population within 1500ft,Estimated Private Domestic Wells within 1500ft,Within 100-year Floodplain,Land Use,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Facility Status,Date_of_Last_Inspection,EPA Region,Tribe,QA,x,y
18314,AK3203,Hermon Hutchens Elementary School,1009 W Klutina St PO Box 398,Valdez,,Alaska,99686,61.13365792,-146.3738483,Geocode,StreetAddress,0,1,0,641,1,,,No,,,,,Yes,AK2298103_34611,GW,WL,190202011104,Closed UST(s),,10,,,-16294262.2582,8656577.8319
18315,AK493,Herricks Aero-auto-aqua Repair,4241 Lake Shore Dr,Anchorage,,Alaska,99516,61.183134,-149.964354,Geocode,PointAddress,0,2,0,57,0,,,No,,,,,Yes,AK2210540_34133,GW,WL,190204010508,Closed UST(s),,10,,,-16693955.5244,8667995.2638
18316,AK806,Hertz Rent A Car Service Facility,1330 Stacia,Fairbanks,,Alaska,99701,64.83702823,-147.7201751,Geocode,StreetAddress,0,3,0,786,0,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16444134.672,9565574.3735
18317,AK1916,Hertz Rent-A-Car #1270-11,4555 International Airport Rd,Anchorage,,Alaska,99502,61.17670406,-149.968555,Geocode,StreetAddress,1,1,0,0,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16694423.1776,8666510.4351
18318,AK3611,Hertz Rental Car Return Shop,4520 Dale Rd,Fairbanks,,Alaska,99709,64.826019,-147.8573505,Geocode,PointAddress,2,0,0,45,14,,,No,,,,,Yes,AK2310984_43580,GW,WL,190405060907,Open UST(s),,10,,,-16459404.9677,9562692.6535
18319,AK2513,HIC Warehouse,619 E 5th Ave,Anchorage,,Alaska,99504,61.217676,-149.871924,Geocode,PointAddress,0,3,0,872,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16683666.2639,8675977.0353
18320,AK3066,Hidden Falls Hatchery Nsraa,1308 Sawmill Creek RD,Sitka,,Alaska,99835,57.047544,-135.308412,Geocode,PointAddress,0,2,0,320,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15062463.5239,7769842.4686
18321,AK2442,Hilltop Truck Stop Café,3711 Elliot Hwy,Fairbanks,,Alaska,99707,65.024829,-147.6527715,Geocode,PointAddress,4,1,0,3,1,,,No,,,,,Yes,AK2310358_43022,GW,WL,190405090607,Open UST(s),,10,,,-16436631.3376,9614914.6177
18322,AK2603,"Hinchinbrook Aero Fuel, LLC",905 Cope Industrial Way,Palmer,,Alaska,99645,61.587675,-149.093721,Geocode,PointAddress,3,0,0,226,19,,,No,,,,,Yes,AK2227482_34242,GW,WL,190204020709,Open UST(s),,10,,,-16597037.1022,8762028.5961
18323,AK415,"Holaday Parks, Inc.",1820 Marika,Fairbanks,,Alaska,99701,64.854612,-147.7632915,Geocode,PointAddress,0,1,0,723,2,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16448934.3677,9570179.4572
18324,AK1496,Holiday #601,1405 Bragaw St,Anchorage,,Alaska,99508,61.208469,-149.8076415,Geocode,PointAddress,3,3,0,1293,10,,,No,,,,,Yes,AK2210574_47261,GW,WL,190204010503,Open UST(s),,10,,,-16676510.3687,8673848.6776
18325,AK3043,Holiday #602,10630 Old Seward Hwy,Anchorage,,Alaska,99515,61.124445,-149.867532,Geocode,PointAddress,3,0,0,144,4,,,No,,,,,Yes,AK2213792_35314,GW,WL,190204010509,Open UST(s),,10,,,-16683177.3487,8654453.7724
18326,AK2372,Holiday #605,225 N Boundary St,Wasilla,,Alaska,99654,61.581582,-149.4386505,Geocode,PointAddress,3,4,0,102,36,,,No,,,,,Yes,AK2223593_32828,GW,WL,190204021303,Open UST(s),,10,,,-16635434.4785,8760603.2411
18327,AK1505,Holiday #606,1501 Abbott Rd,Anchorage,,Alaska,99507,61.14417712,-149.849415,Geocode,StreetAddress,3,3,0,259,26,,,No,,,,,Yes,AK2211122_35539,GW,WL,190204010502,Open UST(s),,10,,,-16681160.5735,8659003.815
18328,AK1510,Holiday #607,5497 E Northern Lights Blvd,Anchorage,,Alaska,99508,61.195608,-149.7791025,Geocode,PointAddress,3,3,0,1883,48,,,No,,,,,Yes,AK2210451_33556,GW,WL,190204010503,Open UST(s),,10,,,-16673333.4218,8670876.6761
18329,AK50,Holiday #608,717 E Northern Lights Blvd,Anchorage,,Alaska,99503,61.195599,-149.8689135,Geocode,PointAddress,0,6,0,329,2,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683331.1366,8670874.5967
18330,AK1512,Holiday #610,1500 E Fifth Ave,Anchorage,,Alaska,99501,61.217172,-149.853924,Geocode,PointAddress,5,3,0,876,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16681662.5131,8675860.5108
18331,AK2373,Holiday #611,1530 E Huffman Rd,Anchorage,,Alaska,99515,61.108299,-149.853591,Geocode,PointAddress,3,3,0,936,59,,,No,,,,,Yes,AK2213792_35314,GW,WL,190204010509,Open UST(s),,10,,,-16681625.4437,8650732.7688
18332,AK1517,Holiday #614,1900 Muldoon Rd,Anchorage,,Alaska,99504,61.203735,-149.73444,Geocode,PointAddress,3,4,0,1606,48,,,No,,,,,Yes,AK2210689_35088,GW,WL,190204010503,Open UST(s),,10,,,-16668361.615,8672754.5737
18333,AK1907,Holiday #616,12021 Old Glenn Hwy,Eagle River,,Alaska,99577,61.328925,-149.5672605,Geocode,PointAddress,0,7,0,916,100,,,No,,,,,Yes,AK2215524_34655,GW,WL,190204010306,Closed UST(s),,10,,,-16649751.2782,8701743.5095
18334,AK2545,Holiday #620,2900 E Tudor Rd,Anchorage,,Alaska,99507,61.180317,-149.82615,Geocode,PointAddress,3,0,0,1906,26,,,No,,,,,Yes,AK2216449_34606,GW,WL,190204010504,Open UST(s),,10,,,-16678570.7255,8667344.7131
18335,AK2546,Holiday #622,2300 Cushman,Fairbanks,,Alaska,99701,64.826172,-147.7138005,Geocode,PointAddress,5,0,0,466,1,,,No,,,,,Yes,AK2310918_48295,GW,WL,190405060907,Open UST(s),,10,,,-16443425.0548,9562732.6939
18336,AK1521,Holiday #624,8803 Jewel Lake Rd,Anchorage,,Alaska,99502,61.140573,-149.9512725,Geocode,PointAddress,3,3,0,2351,16,,,No,,,,,Yes,AK2211279_34467,GW,WL,190204010504,Open UST(s),,10,,,-16692499.2985,8658172.5264
18337,AK2882,Holiday #625,6828 Lake Otis Parkway,Anchorage,,Alaska,99507,61.158699,-149.8349205,Geocode,PointAddress,3,0,0,1444,81,,,No,,,,,Yes,AK2210906_34715,GW,WL,190204010502,Open UST(s),,10,,,-16679547.0531,8662354.2418
18338,AK2285,Holiday #626,4105 Geist Rd,Fairbanks,,Alaska,99709,64.848708,-147.830184,Geocode,PointAddress,3,4,0,522,15,,,No,,,,,No,,,,,Open UST(s),,10,,,-16456380.8068,9568632.8994
18339,AK2326,Holiday #628,4627 Mountain View Dr,Anchorage,,Alaska,99508,61.226514,-149.794353,Geocode,PointAddress,3,2,0,2055,7,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Open UST(s),,10,,,-16675031.0997,8678020.6779
18340,AK2883,Holiday #629,2025 W Dimond Blvd,Anchorage,,Alaska,99515,61.138125,-149.917491,Geocode,PointAddress,4,0,0,871,5,,,No,,,,,Yes,AK2218753_47571,GW,WL,190204010504,Open UST(s),,10,,,-16688738.7591,8657607.9504
18341,AK2884,Holiday #630,3727 Spenard Rd,Anchorage,,Alaska,99517,61.186248,-149.913981,Geocode,PointAddress,4,0,0,1551,39,,,No,,,,,Yes,AK2210906_34755,GW,WL,190204010508,Open UST(s),,10,,,-16688348.0277,8668714.4706
18342,AK2885,Holiday #631,285 Muldoon Rd,Anchorage,,Alaska,99504,61.220853,-149.733171,Geocode,PointAddress,5,0,0,2357,33,,,No,,,,,Yes,AK2210906_35471,GW,WL,190204010404,Open UST(s),,10,,,-16668220.3506,8676711.5984
18343,AK2966,Holiday #632,801 E Tudor Rd,Anchorage,,Alaska,99503,61.181028,-149.867064,Geocode,PointAddress,3,0,0,647,0,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Open UST(s),,10,,,-16683125.2512,8667508.9041
18344,AK2982,Holiday #635,43883 Sterling Hwy,Soldotna,,Alaska,99669,60.488145,-151.053822,Geocode,PointAddress,3,0,0,70,5,,,No,,,,,Yes,AK2245846_34041,GW,WL,190203021806,Open UST(s),,10,,,-16815234.5474,8509229.1874
18345,AK2983,Holiday #636,10671 Kenai Spur Hwy,Kenai,,Alaska,99611,60.557319,-151.240113,Geocode,PointAddress,3,0,0,136,9,,,No,,,,,Yes,AK2241703_34226,GW,WL,190203021806,Open UST(s),,10,,,-16835972.3667,8524877.9556
18346,AK3044,Holiday #637,5501 E DeBarr Rd,Anchorage,,Alaska,99504,61.210197,-149.77737,Geocode,PointAddress,3,0,0,929,15,,,No,,,,,Yes,AK2210574_47261,GW,WL,190204010503,Open UST(s),,10,,,-16673140.5608,8674248.0873
18347,AK3107,Holiday #638,3500 C St,Anchorage,,Alaska,99503,61.188723,-149.8868325,Geocode,PointAddress,3,0,0,1107,29,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Open UST(s),,10,,,-16685325.8705,8669286.1452
18348,AK3538,Holiday #639,2150 Raspberry Rd,Anchorage,,Alaska,99502,61.158573,-149.9231025,Geocode,PointAddress,3,0,0,601,2,,,No,,,,,No,,,,,Open UST(s),,10,,,-16689363.4284,8662325.165
18349,AK3579,Holiday #640,575 Harold Bentley Ave,Fairbanks,,Alaska,99707,64.859409,-147.6850005,Geocode,PointAddress,3,0,0,6,1,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Open UST(s),,10,,,-16440219.0535,9571436.2853
18350,AK3438,Holiday #650,7383 W Parks Hwy,Wasilla,,Alaska,99654,61.583103,-149.636754,Geocode,PointAddress,4,0,0,76,27,,,No,,,,,Yes,AK2223080_34109,GW,WL,190205051402,Open UST(s),,10,,,-16657487.2592,8760959.0273
18351,AK1909,Holiday Payless Car Rental,4600 W 50th,Anchorage,,Alaska,99502,61.1755694,-149.9704414,Geocode,StreetAddress,0,1,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16694633.1707,8666248.4461
18352,AK304,Holland-America Juneau Bus Facility,3241 Hospital Dr,Juneau,,Alaska,99801,58.330629,-134.469432,Geocode,PointAddress,0,3,0,67,2,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14969068.6975,8037095.4442
18353,AK2007,Homer Air,P.O. Box 747,Homer,,Alaska,99603,59.6458072,-151.5429697,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16869686.2203,8321299.4517
18354,AK1998,Homer Airport Shop,Homer Airport,Homer,,Alaska,99603,59.64333,-151.49298,Geocode,POI,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16864121.3924,8320753.7829
18355,AK1389,Homer Airport TESORO,1495 Ocean Dr,Homer,,Alaska,99603,59.639427,-151.503813,Geocode,PointAddress,0,5,0,104,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16865327.3164,8319894.1257
18356,AK2309,Homer Balefill,"Sec 15, T6s, R14w, Seward Merid",Homer,,Alaska,99603,59.6458072,-151.5429697,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16869686.2203,8321299.4517
18357,AK3301,Homer Drive Offices,6436 Homer Dr,Anchorage,,Alaska,99518,61.162299,-149.857794,Geocode,PointAddress,0,1,0,318,14,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682093.3195,8663185.0572
18358,AK1249,Homer Electric Assoc.,Anderson Way,Seldovia,,Alaska,99663,59.44470077,-151.7085771,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16888121.5517,8277130.9504
18359,AK1261,Homer Electric Association,3977 Lake ST,Homer,,Alaska,99603,59.647635,-151.52823,Geocode,PointAddress,0,4,0,215,10,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16868045.4044,8321702.0987
18360,AK231,Homer Electric Association,280 Airport Way,Kenai,,Alaska,99611,60.563358,-151.237782,Geocode,PointAddress,0,6,0,10,1,,,No,,,,,Yes,AK2241703_34226,GW,WL,190203021806,Closed UST(s),,10,,,-16835712.8809,8526245.7058
18361,AK1861,Homer High School,600 E Fairview Ave,Homer,,Alaska,99603,59.651577,-151.526421,Geocode,PointAddress,0,1,0,124,6,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16867844.0274,8322570.5588
18362,AK1860,Homer Intermediate School,360 Pioneer AVE,Homer,,Alaska,99603,59.64667569,-151.5367497,Geocode,StreetAddress,0,1,0,495,26,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16868993.8131,8321490.7691
18363,AK1862,Homer Jr. High School,500 Sterling Way,Homer,,Alaska,99603,59.644269,-151.556904,Geocode,PointAddress,0,1,0,140,7,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16871237.3795,8320960.6177
18364,AK1881,Homer Maintenance Shop,638 E Pioneer AVE,Homer,,Alaska,99603,59.64912,-151.5284235,Geocode,PointAddress,0,2,0,191,9,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16868066.9447,8322029.2464
18365,AK696,Homer Marina,843 Fish Dock Rd,Homer,,Alaska,99603,59.603409,-151.4167515,Geocode,PointAddress,2,0,0,19,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16855635.6746,8311965.6776
18366,AK2531,Homer Police Department,4060 Heath ST,Homer,,Alaska,99603,59.649255,-151.5293235,Geocode,PointAddress,0,1,0,216,10,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16868167.1323,8322058.9878
18367,AK2522,"Homer Public Works, Sewage Plant",3575 Heath St,Homer,,Alaska,99603,59.641902,-151.534044,Geocode,PointAddress,2,4,0,147,7,,,No,,,,,No,,,,,Open UST(s),,10,,,-16868692.6159,8320439.2464
18368,AK2365,Homer Rental Center,59655 E RD,Homer,,Alaska,99603,59.6458072,-151.5429697,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16869686.2203,8321299.4517
18369,AK1581,Homer School Bus Terminal,249 Homer Bypass school Bus Terminal,Homer,,Alaska,99603,59.6458072,-151.5429697,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16869686.2203,8321299.4517
18370,AK1125,Homer Spit TESORO,1554 Spit RD,Homer,,Alaska,99603,59.6458072,-151.5429697,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16869686.2203,8321299.4517
18371,AK1610,Homer Union Station,861 Sterling HWY,Homer,,Alaska,99603,59.64167838,-151.5667786,Geocode,StreetAddress,0,3,0,72,4,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16872336.6149,8320389.9923
18372,AK1679,Homestead Properties,141 E Potter Dr,Anchorage,,Alaska,99518,61.168374,-149.880933,Geocode,PointAddress,0,1,0,307,31,,,No,,,,,Yes,AK2215566_32925,GW,WL,190204010508,Closed UST(s),,10,,,-16684669.1412,8664587.273
18373,AK2087,"Hoover's Movers, Inc.",701 First ST,Cordova,,Alaska,99574,60.54317627,-145.7585344,Geocode,StreetAddress,0,4,0,416,12,,,Yes,AK2293205_36578,SW,IN,190202010200,No,,,,,Closed UST(s),,10,,,-16225765.8282,8521675.8214
18374,AK43,"Horizon Lines of Alaska, LLC",1717 Tidewater Rd,Anchorage,,Alaska,99501,61.236675,-149.88591,Geocode,PointAddress,0,7,0,7,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16685223.1783,8680370.9521
18375,AK221,Hot Springs Aviation,Airport,Manley Hot Springs,,Alaska,99756,64.99764639,-150.6442509,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16769641.3011,9607751.5861
18376,AK2608,House Of Harley,4334 Spenard RD,Anchorage,,Alaska,99517,61.182162,-149.9333535,Geocode,PointAddress,0,1,0,1502,13,,,No,,,,,Yes,AK2210566_33444,GW,WL,190204010508,Closed UST(s),,10,,,-16690504.5645,8667770.7861
18377,AK2733,Houston Volunteer Fire Department,"Mile 57.3 Parks HWY, Armstrong R",Houston,,Alaska,99694,61.62909,-149.81063,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16676843.047,8771724.3711
18378,AK1071,Howard J. OR Carol J. Hunt,"Float PLn Spot #81, Lake Hood",Anchorage,,Alaska,99504,61.2132482,-149.7710649,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16672438.6802,8674953.3949
18379,AK751,Howard-Cooper Corp.(Anc.Branch),2756 Commercial Dr,Anchorage,,Alaska,99501,61.222212,-149.8287105,Geocode,PointAddress,0,3,0,69,0,,,No,,,,,Yes,AK2210574_47261,GW,WL,190204010503,Closed UST(s),,10,,,-16678855.7591,8677025.8392
18380,AK2519,Hub Gas,1603 S Cushman St,Fairbanks,,Alaska,99707,64.831689,-147.715272,Geocode,PointAddress,0,3,0,1007,0,,,No,,,,,Yes,AK2310918_48295,GW,WL,190405060907,Closed UST(s),,10,,,-16443588.8614,9564176.6567
18381,AK2945,Hub of Alaska,PO Box 14 M189.5 Glenn Hwy junction w/ Mile,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,3,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16280571.575,8881788.6501
18382,AK2549,Hudson Air Service Inc.,Village Airstrip,Talkeetna,,Alaska,99676,62.13711,-150.03571,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16701898.838,8891727.2661
18383,AK1597,"Hugh Hartley, Hartley Inc","Lk.Hood Tiedown,finger 5 Sp.407",Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
18384,AK2455,Hugh Smith,Lake Hood Space 623,Anchorage,,Alaska,99503,61.195148,-149.8944601,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16686174.9711,8670770.3988
18385,AK1462,Hutchison's Chevron Service,705 Gaffney Way,Fairbanks,,Alaska,99701,64.837044,-147.721734,Geocode,PointAddress,0,3,0,769,0,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16444308.208,9565578.5022
18386,AK3315,Hyder DOTPF Shop,7th ST,Hyder,,Alaska,99923,55.91712457,-130.0298358,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14474855.1092,7541935.1608
18387,AK1897,"I.N.N. Electric Cooperative, Inc",Box 210,Iliamna,,Alaska,99606,60.5000412,-153.225795,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17057017.4758,8511918.0061
18388,AK508,"Icicle Seafoods, Inc.",411 N Nordic Dr,Petersburg,,Alaska,99833,56.8141316,-132.9576312,Geocode,StreetAddress,0,4,0,400,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14800775.8023,7722223.2907
18389,AK297,Igloo City,Mile 188.5 Parks Hwy,Cantwell,,Alaska,99729,63.81215197,-148.9699092,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16583254.4357,9302221.7782
18390,AK674,"Iliamna Air Taxi, Inc.",1586 Nondalton Hwy,Iliamna,,Alaska,99606,60.5000412,-153.225795,Geocode,Postal,2,2,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-17057017.4758,8511918.0061
18391,AK2431,Iliamna Lake Resort,Iliamna Lake P.O. Box 208,Iliamna,,Alaska,99606,59.75247,-154.81826,Geocode,POI,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17234289.8687,8344833.0587
18392,AK2129,Independence Building,2121 Abbott RD,Anchorage,,Alaska,99507,61.13799,-149.8422825,Geocode,PointAddress,0,1,0,1213,41,,,No,,,,,Yes,AK2211122_35539,GW,WL,190204010502,Closed UST(s),,10,,,-16680366.5872,8657576.8169
18393,AK3193,Independence Mine State Hist. Park,Hatcher Pass Mile 1 Geldcord Rd Palmer 7278,Wasilla,,Alaska,99654,61.5832204,-149.4437249,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16635999.3581,8760986.4897
18394,AK2695,Independence Mine State Park,Near Palmer,Palmer,,Alaska,99645,61.6019591,-149.1134552,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16599233.9033,8765371.2198
18395,AK2333,Indian River Sanitary Sewer Lift,1320 Sawmill Creek RD,Sitka,,Alaska,99835,57.04726357,-135.3058951,Geocode,StreetAddress,0,1,0,311,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-15062183.3439,7769785.0781
18396,AK2899,Institute Of Arctic Biology,Homer Research Station Sterling HWY,Homer,,Alaska,99603,59.6458072,-151.5429697,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16869686.2203,8321299.4517
18397,AK1402,"Interior Electric, Inc.",1915 Ada ST,Fairbanks,,Alaska,99709,64.830249,-147.783672,Geocode,PointAddress,0,1,0,634,51,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16451203.1146,9563799.7374
18398,AK38,Interior Excavating Inc.,3039 Davis RD,Fairbanks,,Alaska,99701,64.827,-147.7918215,Geocode,PointAddress,0,2,0,490,51,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16452110.3128,9562949.3873
18399,AK2003,Interior Telephone Company,5106 E 26th AVE,Anchorage,,Alaska,99508,61.196958,-149.7852225,Geocode,PointAddress,0,2,0,1770,58,,,No,,,,,Yes,AK2212128_49308,GW,WL,190204010503,Closed UST(s),,10,,,-16674014.6971,8671188.5857
18400,AK2010,Interior Telephone Company,"201 E 56th ST, Suite 300",Anchorage,,Alaska,99518,61.170615,-149.880024,Geocode,PointAddress,0,1,0,309,32,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16684567.9518,8665104.603
18401,AK409,International Aviation Service I,4200 W 50th AVE,Anchorage,,Alaska,99502,61.175619,-149.9633235,Geocode,PointAddress,0,1,0,0,0,,,No,,,,,Yes,AK2210540_34133,GW,WL,190204010508,Closed UST(s),,10,,,-16693840.8097,8666259.8984
18402,AK2568,International Telecom,1153 E 72nd Ave,Anchorage,,Alaska,99518,61.155279,-149.860953,Geocode,PointAddress,0,2,0,472,25,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682444.9778,8661565.0551
18470,AK449,Int'l In-flight Catering Co.Ltd.,5100 Post Mark Dr,Anchorage,,Alaska,99502,61.17732188,-149.9732208,Geocode,StreetAddress,0,3,0,0,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16694942.5721,8666653.0916
18471,AK918,Martin S Ondra,Aircraft Pkg.Sp.#134 Spenard Lk spenard Lake,Anchorage,,Alaska,99502,61.14232,-149.94975,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16692329.8146,8658575.4593
18472,AK1158,Marvin & Marlynn McNutt,Lot #45 Lake Hood SeapLn Base,Anchorage,,Alaska,99509,61.19585,-149.91576,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16688546.0651,8670932.5878
18473,AK1577,Mason & Beverly Kelly,"06 Mi. NW OR FBKS,10 Mi. On",Fairbanks,,Alaska,99701,64.8372348,-147.7199405,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16444108.5565,9565628.4554
18474,AK741,Master Auto Repair,211 E Parks Hwy,Wasilla,,Alaska,99654,61.581366,-149.4465705,Geocode,PointAddress,0,8,0,148,64,,,No,,,,,Yes,AK2223593_32828,GW,WL,190204021303,Closed UST(s),,10,,,-16636316.1289,8760552.7167
18475,AK570,Mat Su Inc.,1705 Ship AVE,Anchorage,,Alaska,99501,61.22355495,-149.8508968,Geocode,StreetAddress,0,2,0,4,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16681325.5267,8677336.3822
18476,AK412,Matanuska Air Services Inc.,ST Rt. Box 3137,Wasilla,,Alaska,99652,61.52643972,-150.0826505,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16707124.2306,8747716.3541
18477,AK1756,"Matanuska Electric Assoc., Inc.",Address Unknown,Palmer,,Alaska,99645,61.3261388,-149.5708635,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16650152.3623,8701097.0795
18478,AK841,"Matanuska Electric Assoc., Inc.",Address Unknown,Eagle River,,Alaska,99577,61.3261388,-149.5708635,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16650152.3623,8701097.0795
18479,AK1749,"Matanuska Electric Association, Inc.",163 E Industrial Way,Palmer,,Alaska,99645,61.59232199,-149.1158514,Geocode,StreetAddress,0,4,0,257,43,,,No,,,,,Yes,AK2227220_34517,GW,WL,190204020709,Closed UST(s),,10,,,-16599500.6471,8763115.8696
18480,AK1556,Matanuska Telephone Assoc. Inc,Healy Central Office coal St,Denali Park,,Alaska,99755,63.7316993,-148.892078,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16574590.3061,9281956.9308
18481,AK419,Matanuska Telephone Assoc. Inc,Talkeetna Central Office lot 9/10 Bk 9 Talkeetna,Talkeetna,,Alaska,99676,62.13711,-150.03571,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16701898.838,8891727.2661
18482,AK535,Matanuska Telephone Assoc. Inc,Wholesale Building 1740 S Chugach ST,Palmer,,Alaska,99645,61.587747,-149.112054,Geocode,PointAddress,0,4,0,326,32,,,No,,,,,Yes,AK2227482_34242,GW,WL,190204020709,Closed UST(s),,10,,,-16599077.9224,8762045.4409
18483,AK655,Matanuska Telephone Assoc.Inc,Willow Central Office sec.8 T.19n R4w Seward,Willow,,Alaska,99688,61.73824,-150.04442,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16702868.4308,8797340.0836
18484,AK1458,Matanuska Telephone Assoc.Inc.,Palmer Main Office / C.O. 326 S Alaska ST,Palmer,,Alaska,99645,61.60401,-149.11515,Geocode,PointAddress,0,1,0,731,120,,,No,,,,,Yes,AK2227563_35300,GW,WL,190204020709,Closed UST(s),,10,,,-16599422.5676,8765851.2777
18485,AK2976,Matimaco,"Bl10, Lt 4a Airport",Fairbanks,,Alaska,99706,64.81573,-147.88142,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16462084.3722,9560000.5221
18486,AK2827,Matrix Jewelers,208 Wendell ST,Fairbanks,,Alaska,99701,64.845414,-147.711501,Geocode,PointAddress,0,2,0,980,8,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Closed UST(s),,10,,,-16443169.0756,9567770.1808
18487,AK1317,MAT-SU Borough Maintenance. Facility,801 E Arctic,Palmer,,Alaska,99645,61.60743,-149.0944005,Geocode,PointAddress,0,1,0,246,6,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16597112.7438,8766651.874
